species,datafile,partner,Tk_K,upper_id,upper_group,upper_label,upper_qn_json,E_u_K,g_u,A_tot_s-1,gamma_tot_cm3_s-1,ncrit_cm-3,n_rad_branches,n_coll_branches,data_mode,is_hfs_resolved,is_collision_hfs_resolved,is_collision_approximate,warnings
CN,cn-hfs.dat,p-H2,35.0,39,N=7,"N=7,J=6.5,F=6.5","{""F"": 6.5, ""J"": 6.5, ""N"": 7}",152.29755386189169,14.0,0.00570627,9.016186817151013e-11,63289172.19356265,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,40,N=7,"N=7,J=6.5,F=7.5","{""F"": 7.5, ""J"": 6.5, ""N"": 7}",152.2984171280179,16.0,0.00570265,8.814496933595257e-11,64696261.658054754,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,41,N=7,"N=7,J=7.5,F=8.5","{""F"": 8.5, ""J"": 7.5, ""N"": 7}",152.3752478132497,18.0,0.00571,8.766556399300217e-11,65133899.10382366,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,42,N=7,"N=7,J=7.5,F=7.5","{""F"": 7.5, ""J"": 7.5, ""N"": 7}",152.37596720168818,16.0,0.005711000000000001,8.9205067218788e-11,64021026.80997895,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,43,N=7,"N=7,J=7.5,F=6.5","{""F"": 6.5, ""J"": 7.5, ""N"": 7}",152.37683046781441,14.0,0.0057065150000000005,8.801317057725778e-11,64837057.483241476,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,44,N=8,"N=8,J=7.5,F=6.5","{""F"": 6.5, ""J"": 7.5, ""N"": 8}",195.8063105000594,14.0,0.008584535,9.545241141401901e-11,89935234.45693901,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,45,N=8,"N=8,J=7.5,F=7.5","{""F"": 7.5, ""J"": 7.5, ""N"": 8}",195.80717376618563,16.0,0.00858305,9.663393958049098e-11,88820243.04567209,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,46,N=8,"N=8,J=7.5,F=8.5","{""F"": 8.5, ""J"": 7.5, ""N"": 8}",195.8080370323118,18.0,0.008581420000000001,9.505767384325393e-11,90275930.94851446,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,47,N=8,"N=8,J=8.5,F=9.5","{""F"": 9.5, ""J"": 8.5, ""N"": 8}",195.895226911058,20.0,0.00859,9.475935246521238e-11,90650682.7719567,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,48,N=8,"N=8,J=8.5,F=8.5","{""F"": 8.5, ""J"": 8.5, ""N"": 8}",195.8960901771842,18.0,0.008589,9.599840862190724e-11,89470233.13509338,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,49,N=8,"N=8,J=8.5,F=7.5","{""F"": 7.5, ""J"": 8.5, ""N"": 8}",195.8968095656227,16.0,0.008583462,9.500360012298514e-11,90348807.71769111,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,50,N=9,"N=9,J=8.5,F=7.5","{""F"": 7.5, ""J"": 8.5, ""N"": 9}",244.7497590357192,16.0,0.012271263000000001,1.0237950182710874e-10,119860546.11520617,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,51,N=9,"N=9,J=8.5,F=8.5","{""F"": 8.5, ""J"": 8.5, ""N"": 9}",244.75047842415768,18.0,0.012248895000000001,1.0330613431982619e-10,118568902.8115074,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,52,N=9,"N=9,J=8.5,F=9.5","{""F"": 9.5, ""J"": 8.5, ""N"": 9}",244.7513416902839,20.0,0.012280221000000001,1.021513120221895e-10,120215988.97655341,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,53,N=9,"N=9,J=9.5,F=10.5","{""F"": 10.5, ""J"": 9.5, ""N"": 9}",244.8490346402322,22.0,0.0123,1.0189578332633015e-10,120711570.17958413,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,54,N=9,"N=9,J=9.5,F=9.5","{""F"": 9.5, ""J"": 9.5, ""N"": 9}",244.8497540286707,20.0,0.012336000000000001,1.0285420036630545e-10,119936764.43029562,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,55,N=9,"N=9,J=9.5,F=8.5","{""F"": 8.5, ""J"": 9.5, ""N"": 9}",244.8506172947969,18.0,0.012351419,1.0210221106720248e-10,120971121.69167855,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,56,N=10,"N=10,J=9.5,F=8.5","{""F"": 8.5, ""J"": 9.5, ""N"": 10}",299.1247341597417,18.0,0.01689696,1.1209856062171037e-10,150733068.34885022,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,57,N=10,"N=10,J=9.5,F=9.5","{""F"": 9.5, ""J"": 9.5, ""N"": 10}",299.1254535481802,20.0,0.016975696999999998,1.1323572645908359e-10,149914673.8475155,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,58,N=10,"N=10,J=9.5,F=10.5","{""F"": 10.5, ""J"": 9.5, ""N"": 10}",299.1264606919941,22.0,0.016989037,1.1188174906097252e-10,151848153.45299467,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,59,N=10,"N=10,J=10.5,F=11.5","{""F"": 11.5, ""J"": 10.5, ""N"": 10}",299.23451283545677,24.0,0.017,1.1156505584029425e-10,152377461.49059036,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,60,N=10,"N=10,J=10.5,F=10.5","{""F"": 10.5, ""J"": 10.5, ""N"": 10}",299.2352322238953,22.0,0.016954,1.1272678537296182e-10,150399037.3175896,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,61,N=10,"N=10,J=10.5,F=9.5","{""F"": 9.5, ""J"": 10.5, ""N"": 10}",299.2360954900215,20.0,0.016969382999999998,1.118016077186646e-10,151781207.32128847,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,62,N=11,"N=11,J=10.5,F=9.5","{""F"": 9.5, ""J"": 10.5, ""N"": 11}",358.9292215844991,20.0,0.022622695,1.1291116994839754e-10,200358343.73462772,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,63,N=11,"N=11,J=10.5,F=10.5","{""F"": 10.5, ""J"": 10.5, ""N"": 11}",358.9300848506253,22.0,0.022602433,1.1361499403431651e-10,198938821.34230554,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,64,N=11,"N=11,J=10.5,F=11.5","{""F"": 11.5, ""J"": 10.5, ""N"": 11}",358.9309481167515,24.0,0.022597766,1.1272569095504882e-10,200466866.14687702,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,65,N=11,"N=11,J=11.5,F=12.5","{""F"": 12.5, ""J"": 11.5, ""N"": 11}",359.0495033314163,26.0,0.0227,1.125666587884836e-10,201658290.6902659,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,66,N=11,"N=11,J=11.5,F=11.5","{""F"": 11.5, ""J"": 11.5, ""N"": 11}",359.0502227198548,24.0,0.022671,1.1330030947725968e-10,200096540.81792477,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,67,N=11,"N=11,J=11.5,F=10.5","{""F"": 10.5, ""J"": 11.5, ""N"": 11}",359.051085985981,22.0,0.022687353,1.1273589773105185e-10,201243379.05326337,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,68,N=12,"N=12,J=11.5,F=10.5","{""F"": 10.5, ""J"": 11.5, ""N"": 12}",424.16091926698823,22.0,0.029449262,2.1261368921104576e-10,138510658.03560707,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,69,N=12,"N=12,J=11.5,F=11.5","{""F"": 11.5, ""J"": 11.5, ""N"": 12}",424.1616386554267,24.0,0.029529497000000002,2.1406488721480378e-10,137946476.80994305,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,70,N=12,"N=12,J=11.5,F=12.5","{""F"": 12.5, ""J"": 11.5, ""N"": 12}",424.1626457992406,26.0,0.029506707,2.1325260256717733e-10,138365049.92104378,3,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,71,N=12,"N=12,J=12.5,F=13.5","{""F"": 13.5, ""J"": 12.5, ""N"": 12}",424.29141632973204,28.0,0.0295,2.1394617974236662e-10,137885144.92534438,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,72,N=12,"N=12,J=12.5,F=12.5","{""F"": 12.5, ""J"": 12.5, ""N"": 12}",424.2922795958583,26.0,0.029489,2.1362246137190317e-10,138042600.06470725,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,35.0,73,N=12,"N=12,J=12.5,F=11.5","{""F"": 11.5, ""J"": 12.5, ""N"": 12}",424.2929989842968,24.0,0.029504327,2.1328448432417114e-10,138333208.31325155,3,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,3,N=1,"N=1,J=0.5,F=0.5","{""F"": 0.5, ""J"": 0.5, ""N"": 1}",5.430087811485699,2.0,1.1789999999999999e-05,1.0455849833210154e-10,112759.84437489032,2,70,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,4,N=1,"N=1,J=0.5,F=1.5","{""F"": 1.5, ""J"": 0.5, ""N"": 1}",5.4323898544889,4.0,1.182e-05,1.0174368599155469e-10,116174.28526209605,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,5,N=1,"N=1,J=1.5,F=2.5","{""F"": 2.5, ""J"": 1.5, ""N"": 1}",5.4467776232589,6.0,1.19e-05,8.877204812319343e-11,134051.20476082485,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,6,N=1,"N=1,J=1.5,F=1.5","{""F"": 1.5, ""J"": 1.5, ""N"": 1}",5.4474970116974,4.0,1.193e-05,1.0030645735498754e-10,118935.5133715806,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,7,N=1,"N=1,J=1.5,F=0.5","{""F"": 0.5, ""J"": 1.5, ""N"": 1}",5.4480725224482,2.0,1.19e-05,1.0086066995686023e-10,117984.54248905768,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,8,N=2,"N=2,J=1.5,F=0.5","{""F"": 0.5, ""J"": 1.5, ""N"": 2}",16.3082481454196,2.0,0.00011383,1.0509336566203197e-10,1083132.1205000137,4,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,9,N=2,"N=2,J=1.5,F=1.5","{""F"": 1.5, ""J"": 1.5, ""N"": 2}",16.3089675338581,4.0,0.00011392,1.0403184262432287e-10,1095049.3341868892,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,10,N=2,"N=2,J=1.5,F=2.5","{""F"": 2.5, ""J"": 1.5, ""N"": 2}",16.3102624330474,6.0,0.00011396,9.109328526068323e-11,1251025.2503670133,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,11,N=2,"N=2,J=2.5,F=3.5","{""F"": 3.5, ""J"": 2.5, ""N"": 2}",16.335009395331802,8.0,0.000114,8.305994448989307e-11,1372502.7231853232,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,12,N=2,"N=2,J=2.5,F=2.5","{""F"": 2.5, ""J"": 2.5, ""N"": 2}",16.335872661457998,6.0,0.00011430144999999999,9.266229263984986e-11,1233527.1095034843,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,13,N=2,"N=2,J=2.5,F=1.5","{""F"": 1.5, ""J"": 2.5, ""N"": 2}",16.3364481722088,4.0,0.00011433,8.913624343176633e-11,1282643.2391389643,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,14,N=3,"N=3,J=2.5,F=1.5","{""F"": 1.5, ""J"": 2.5, ""N"": 3}",32.6272871174167,4.0,0.00041252,9.207106158269236e-11,4480452.304001087,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,15,N=3,"N=3,J=2.5,F=2.5","{""F"": 2.5, ""J"": 2.5, ""N"": 3}",32.6281503835429,6.0,0.00041213999999999997,9.572219755796375e-11,4305584.394366126,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,16,N=3,"N=3,J=2.5,F=3.5","{""F"": 3.5, ""J"": 2.5, ""N"": 3}",32.6291575273568,8.0,0.00041173,8.57000634941609e-11,4804313.826769251,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,17,N=3,"N=3,J=3.5,F=4.5","{""F"": 4.5, ""J"": 3.5, ""N"": 3}",32.6642636831556,10.0,0.000413,8.154113132421185e-11,5064928.500413983,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,18,N=3,"N=3,J=3.5,F=3.5","{""F"": 3.5, ""J"": 3.5, ""N"": 3}",32.6651269492818,8.0,0.0004135,8.832032423611561e-11,4681821.5804388225,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,19,N=3,"N=3,J=3.5,F=2.5","{""F"": 2.5, ""J"": 3.5, ""N"": 3}",32.6658463377203,6.0,0.000412727,8.467865730698167e-11,4874038.076722918,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,20,N=4,"N=4,J=3.5,F=2.5","{""F"": 2.5, ""J"": 3.5, ""N"": 4}",54.386629216726206,6.0,0.0010138599999999999,8.598822594644348e-11,11790684.001684926,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,21,N=4,"N=4,J=3.5,F=3.5","{""F"": 3.5, ""J"": 3.5, ""N"": 4}",54.3874924828524,8.0,0.00101308,8.955025780079384e-11,11312976.923568603,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,22,N=4,"N=4,J=3.5,F=4.5","{""F"": 4.5, ""J"": 3.5, ""N"": 4}",54.3884996266663,10.0,0.00101336,8.285850605496124e-11,12230005.683759537,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,23,N=4,"N=4,J=4.5,F=5.5","{""F"": 5.5, ""J"": 4.5, ""N"": 4}",54.4339649759795,12.0,0.00102,8.06454084874483e-11,12647961.230908185,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,24,N=4,"N=4,J=4.5,F=4.5","{""F"": 4.5, ""J"": 4.5, ""N"": 4}",54.4348282421057,10.0,0.0010149,8.530791178726617e-11,11896903.566586813,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,25,N=4,"N=4,J=4.5,F=3.5","{""F"": 3.5, ""J"": 4.5, ""N"": 4}",54.4355476305442,8.0,0.0010151770000000001,8.237363928565516e-11,12324051.830216838,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,26,N=5,"N=5,J=4.5,F=3.5","{""F"": 3.5, ""J"": 4.5, ""N"": 5}",81.5854111772219,8.0,0.00202894,8.404066752391806e-11,24142359.405017357,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,27,N=5,"N=5,J=4.5,F=4.5","{""F"": 4.5, ""J"": 4.5, ""N"": 5}",81.5862744433481,10.0,0.00202279,8.675610992995063e-11,23315821.80936027,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,28,N=5,"N=5,J=4.5,F=5.5","{""F"": 5.5, ""J"": 4.5, ""N"": 5}",81.58728158716201,12.0,0.00202504,8.247525296910349e-11,24553304.501637742,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,29,N=5,"N=5,J=5.5,F=6.5","{""F"": 6.5, ""J"": 5.5, ""N"": 5}",81.6431061299896,14.0,0.00203,8.121001287961379e-11,24996917.59696288,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,30,N=5,"N=5,J=5.5,F=5.5","{""F"": 5.5, ""J"": 5.5, ""N"": 5}",81.64396939611579,12.0,0.0020268,8.437579185387491e-11,24021107.89680157,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,31,N=5,"N=5,J=5.5,F=4.5","{""F"": 4.5, ""J"": 5.5, ""N"": 5}",81.6446887845543,10.0,0.002030866,8.213570067409892e-11,24725740.24854485,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,32,N=6,"N=6,J=5.5,F=4.5","{""F"": 4.5, ""J"": 5.5, ""N"": 6}",114.2226258550899,10.0,0.00355332,8.636248525992063e-11,41144253.65719571,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,33,N=6,"N=6,J=5.5,F=5.5","{""F"": 5.5, ""J"": 5.5, ""N"": 6}",114.2233452435284,12.0,0.00354949,8.854325523059466e-11,40087638.41758477,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,34,N=6,"N=6,J=5.5,F=6.5","{""F"": 6.5, ""J"": 5.5, ""N"": 6}",114.2243523873423,14.0,0.00355382,8.545368132921243e-11,41587675.85809229,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,35,N=6,"N=6,J=6.5,F=7.5","{""F"": 7.5, ""J"": 6.5, ""N"": 6}",114.29068000137201,16.0,0.00356,8.467448707751467e-11,42043360.67298551,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,36,N=6,"N=6,J=6.5,F=6.5","{""F"": 6.5, ""J"": 6.5, ""N"": 6}",114.2915432674982,14.0,0.0035539,8.703609681520017e-11,40832483.648087256,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,37,N=6,"N=6,J=6.5,F=5.5","{""F"": 5.5, ""J"": 6.5, ""N"": 6}",114.2922626559367,12.0,0.003558481,8.531925153940396e-11,41707831.88781897,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,38,N=7,"N=7,J=6.5,F=5.5","{""F"": 5.5, ""J"": 6.5, ""N"": 7}",152.2966905957655,12.0,0.005698902,9.238075253510954e-11,61689278.8119919,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,39,N=7,"N=7,J=6.5,F=6.5","{""F"": 6.5, ""J"": 6.5, ""N"": 7}",152.29755386189169,14.0,0.00570627,9.394131505940394e-11,60742922.28495664,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,40,N=7,"N=7,J=6.5,F=7.5","{""F"": 7.5, ""J"": 6.5, ""N"": 7}",152.2984171280179,16.0,0.00570265,9.183533529189171e-11,62096468.44403143,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,41,N=7,"N=7,J=7.5,F=8.5","{""F"": 8.5, ""J"": 7.5, ""N"": 7}",152.3752478132497,18.0,0.00571,9.126788683217786e-11,62563078.8461167,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,42,N=7,"N=7,J=7.5,F=7.5","{""F"": 7.5, ""J"": 7.5, ""N"": 7}",152.37596720168818,16.0,0.005711000000000001,9.297327698344315e-11,61426252.631893635,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,43,N=7,"N=7,J=7.5,F=6.5","{""F"": 6.5, ""J"": 7.5, ""N"": 7}",152.37683046781441,14.0,0.0057065150000000005,9.169224835528213e-11,62235522.65714798,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,44,N=8,"N=8,J=7.5,F=6.5","{""F"": 6.5, ""J"": 7.5, ""N"": 8}",195.8063105000594,14.0,0.008584535,9.851403246899956e-11,87140225.45672756,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,45,N=8,"N=8,J=7.5,F=7.5","{""F"": 7.5, ""J"": 7.5, ""N"": 8}",195.80717376618563,16.0,0.00858305,9.978016612201455e-11,86019600.2229978,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,46,N=8,"N=8,J=7.5,F=8.5","{""F"": 8.5, ""J"": 7.5, ""N"": 8}",195.8080370323118,18.0,0.008581420000000001,9.806060691782779e-11,87511389.84068297,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,47,N=8,"N=8,J=8.5,F=9.5","{""F"": 9.5, ""J"": 8.5, ""N"": 8}",195.895226911058,20.0,0.00859,9.778842179072814e-11,87842710.23805873,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,48,N=8,"N=8,J=8.5,F=8.5","{""F"": 8.5, ""J"": 8.5, ""N"": 8}",195.8960901771842,18.0,0.008589,9.909787240824904e-11,86671891.04339479,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,49,N=8,"N=8,J=8.5,F=7.5","{""F"": 7.5, ""J"": 8.5, ""N"": 8}",195.8968095656227,16.0,0.008583462,9.803837809617206e-11,87552060.3939402,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,50,N=9,"N=9,J=8.5,F=7.5","{""F"": 7.5, ""J"": 8.5, ""N"": 9}",244.7497590357192,16.0,0.012271263000000001,1.0488801426094853e-10,116993949.08431198,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,51,N=9,"N=9,J=8.5,F=8.5","{""F"": 8.5, ""J"": 8.5, ""N"": 9}",244.75047842415768,18.0,0.012248895000000001,1.0587388856776492e-10,115693257.00321338,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,52,N=9,"N=9,J=8.5,F=9.5","{""F"": 9.5, ""J"": 8.5, ""N"": 9}",244.7513416902839,20.0,0.012280221000000001,1.0469235063281782e-10,117298168.64146836,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,53,N=9,"N=9,J=9.5,F=10.5","{""F"": 10.5, ""J"": 9.5, ""N"": 9}",244.8490346402322,22.0,0.0123,1.0437549648788294e-10,117843750.8216109,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,54,N=9,"N=9,J=9.5,F=9.5","{""F"": 9.5, ""J"": 9.5, ""N"": 9}",244.8497540286707,20.0,0.012336000000000001,1.0543698340558587e-10,116998794.93466674,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,55,N=9,"N=9,J=9.5,F=8.5","{""F"": 8.5, ""J"": 9.5, ""N"": 9}",244.8506172947969,18.0,0.012351419,1.046369111358203e-10,118040745.52590406,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,56,N=10,"N=10,J=9.5,F=8.5","{""F"": 8.5, ""J"": 9.5, ""N"": 10}",299.1247341597417,18.0,0.01689696,1.1479568785784902e-10,147191591.5598104,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,57,N=10,"N=10,J=9.5,F=9.5","{""F"": 9.5, ""J"": 9.5, ""N"": 10}",299.1254535481802,20.0,0.016975696999999998,1.1616161611577448e-10,146138609.01419345,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,58,N=10,"N=10,J=9.5,F=10.5","{""F"": 10.5, ""J"": 9.5, ""N"": 10}",299.1264606919941,22.0,0.016989037,1.1453528171047182e-10,148330162.95315674,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,59,N=10,"N=10,J=10.5,F=11.5","{""F"": 11.5, ""J"": 10.5, ""N"": 10}",299.23451283545677,24.0,0.017,1.1419261543227409e-10,148871272.76704195,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,40.0,60,N=10,"N=10,J=10.5,F=10.5","{""F"": 10.5, ""J"": 10.5, ""N"": 10}",299.2352322238953,22.0,0.016954,1.1550167235653728e-10,146785753.4362395,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
